overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
5.0,,True,"12 31, 2013",A2ZCXUWU0EAT3C,B004Q7CK9M,{'Gift Amount:': ' 25'},Beth,LOVE LOVE LOVE AMAZON GIFT CARDS. PACKAGING IS GREAT TOO!!! YOU CANNOT GO WRONG WITH AN AMAZON GIFT CARD. LOVE THEM.,Best gift ever. Lol.,1388448000,
1.0,12,True,"12 2, 2015",A1S85EMM28L7B7,B00JDQJZWG,{'Gift Amount:': ' 50'},marsha mcwhinnie,"Although I include a message, the recipient has no idea who sent this.  Where is the
sender's name found with a gift card",Sender's name,1449014400,
5.0,,False,"01 25, 2015",A2C3H7V0432U1G,B0062ONJ6U,,T. Wessel,Wonderfully prompt delivery.  Thank you!,Exceptional Delivery,1422144000,
5.0,,True,"12 14, 2017",A3A338MDFS0CXO,B006PJHP62,,Big Stig,it was a 50 gift card i got for 35 bucks...ya it was good,Five Stars,1513209600,
5.0,,True,"02 14, 2015",A1VK8M1OYG1AVC,B00AF0K90Q,,psychicone,Great!,Five Stars,1423872000,
5.0,,True,"01 24, 2014",A3QV850UC27ZD4,B00G4IWEZG,,Kittiecorner,"The card was beautiful and easy as pie to purchase. Bought it last-minute and was very, very happy with it. So was the recipient!",fabulous idea,1390521600,
5.0,,True,"11 23, 2014",A1U6W0AT4CGZ0S,B00H5BNENW,,Alfonso Urquidi,Great,Five Stars,1416700800,
5.0,,True,"01 9, 2018",A1IYNAR6D6TE1K,B01E4QPDV6,{'Gift Amount:': ' 0'},BevMonster,"This is a gift card to beat all other gift cards. Other gift cards have the nerve to present themselves in a flimsy cardboard sleeve with nothing but a booger like spot of glue keeping it in place, laying there all flat. This is a what other gift cards dream of being, Shame on you Cracker Barrel and CVS gift cards.  Shame on you.",I wish I was as great as this pop up gift card,1515456000,
5.0,,True,"04 1, 2018",A1C2UZZW81TWPQ,B004LLIKVU,{'Gift Amount:': ' 50'},Sebestian Sepulweda,Very good!,Five Stars,1522540800,
5.0,,True,"12 15, 2017",A3JVNUQC8TDI2S,B00G3LBDDS,,Gary,Only cost me 30 bucks and I get Spotify for 3 months,Gets the job done,1513296000,
5.0,,True,"07 30, 2015",AJPW17FZINB1D,B007V6ETDK,,DMCA,Nothing to say it's just a card.  I rated it and it obligued me to write a comment.,Five Stars,1438214400,
5.0,,True,"03 4, 2016",A8OX4CS09EJGB,B00GOLH84U,,Amazon Customer,This was a birthday gift to someone,Five Stars,1457049600,
5.0,,True,"10 6, 2015",A2IO9C1L89JDCF,B00H5BMH44,,Bob Hollidaysburg PA,"Great gift, son-in-law loved receiving it on his birthday, even though it was on the Labor Day Holiday.",Great Gift,1444089600,
5.0,,True,"01 15, 2017",A1OVX0RCLE4EYJ,B0091JKJ0M,{'Gift Amount:': ' 50'},Julie D Griffin,Very fast delivery. Made a great Christmas gift.,Made a great Christmas gift,1484438400,
5.0,6,True,"12 15, 2016",A13DCOK4204PJU,B01E4QUN0W,{'Gift Amount:': ' 25'},Dami,Amazon is so awesome for making this an option! I wanted to get a gift card for Christmas gift but thought I'd have to buy a separate holder... not with doing through the site. The holder comes with the gift card at no extra charge!!! The tin is a bit larger than I thought and came shrink wrapped with the card already placed inside. Such a convenient gift for the holidays!,Amazon is so awesome for making this an option,1481760000,
5.0,,True,"12 11, 2017",A1T0COYKEHQ8LN,B015WY0DOQ,,Trevor B.,Got his as a graduation present for a buddy going off to college. College kids eat lots of Taco Bell.,Good gift,1512950400,
5.0,,False,"08 3, 2015",A2M18NJM2737H9,B00JDQJZWG,,Daniel,I ordered this at 8:00 pm and received the next day at 9:00 am. That was extremely fast! Thanks! The cupcake tin is cute too!,Wow that was fast!,1438560000,
5.0,,True,"04 2, 2018",A31SU601KLJ9LR,B004LLIKVU,{'Gift Amount:': ' 50'},C. Majewski,"It was quick, easy, and exactly what the recipient wanted for her birthday.",Perfect GIFT CARD,1522627200,
5.0,,True,"07 7, 2014",AAF6XF7ZWTIU8,B0066AZGD4,,Galyn K. Peterson,"This is a novel idea and made giving a gift of money more personal,  it arrived in time for the birthday,",This is a novel idea and made giving a gift ...,1404691200,
5.0,,True,"12 2, 2016",ATS4VAZ4FCLRI,B0091JKY0M,{'Gift Amount:': ' 0'},Amazon Customer,Super fast delivery thank you!,Five Stars,1480636800,
5.0,,True,"04 27, 2016",A3LV8LO5C8RGJW,B0091JKVU0,{'Gift Amount:': ' 50'},A. Crews,GREAT gift,Great gift,1461715200,
4.0,,True,"01 5, 2015",A1GDPEU44BKKQ2,B006PJI0Y8,,James,Love Coldstone.. even though it is overpriced,Love Coldstone.. even though it is overpriced,1420416000,
5.0,,True,"06 19, 2013",A1LI8ABYU080MO,B00CHSWJPC,,Betty Guman,"I enjoy the convenience of choosing a gift card from your selection, then printing it. Have used this service several times and will continue to do so.",So convenient,1371600000,
5.0,,True,"01 19, 2017",A2QHTEG1V9RK2T,B0091JKVU0,{'Gift Amount:': ' 100'},Chad C. Oberdoerster,Packaged beautifully. Great gift.,Great Gift!,1484784000,
5.0,,True,"01 20, 2015",A393QAXADIEGHR,B00ACA3UMS,,Melissa Maas,Quick and easy for xmas,Five Stars,1421712000,
5.0,,True,"08 7, 2017",A3BCO8BMCDZ9UW,B00GRLUECA,,mike,Love it thank you,Cheesecake Factory gift card,1502064000,
5.0,,True,"02 16, 2018",A2WZO66LVLU6S1,B00MV9H6VY,,Savannah,got it super fast,Five Stars,1518739200,
5.0,,True,"07 12, 2015",A3NY4JPQSBBL4V,B004Q7CK9M,{'Gift Amount:': ' 50'},Hale D Fisher,Simple and quick who doesn't like Amazon gift cards,Great gift,1436659200,
5.0,,True,"01 30, 2018",AHBLLZMAXGB2U,B005ESMF5G,{'Gift Amount:': ' 0'},Billcar 43,This was a gift,Five Stars,1517270400,
5.0,,True,"01 22, 2016",A2M0S0RGMRVKK8,B00G4IV2VI,,Donna B.,Ordering the gift card to be delivered by email was quick and easy.,Great option,1453420800,
5.0,,True,"01 9, 2017",A2XMEQQNBFSBTW,B0091JKY0M,{'Gift Amount:': ' 100'},Pam Bradley,"Great gift box, much nicer than expected!",Ho ho ho!,1483920000,
5.0,,True,"05 20, 2017",A361I7BPBCIKAH,B009HE86FQ,,Kate C.,Convenient and fast delivery!,Five Stars,1495238400,
5.0,,True,"01 23, 2012",A39R4J1G7B5F34,B0069VHL5Q,,Rachelle Beckerman,"I can't tell you how amused I was that I could make a color in gift card for someone!  I found out that my boyfriend's mother was getting a Kindle for a present and decided that a gift card was the perfect accompaniment.

I'm only afraid it ended up on the fridge.",Fun + a Gift!,1327276800,
4.0,,True,"01 24, 2018",AHAOUNAFC97SR,B01E4QPDV6,{'Gift Amount:': ' 0'},H. Smith,"I purchased 2 amazon gift cards and each came in their own box. The pro is no service fee or additional fee as there are on other card purchases like visa, etc. another pro is the cool box.  The con? Both were assembled shabbily. The cards both off center and one was so far off, one of the pieces of the pop-up portion was destroyed. Not a huge deal, but just lacked in the presentation.",Meh,1516752000,
5.0,,True,"03 25, 2018",A38RTFTIJUIRN6,B004LLIKVU,{'Gift Amount:': ' 50'},azk,This was the best way to give a gift card quickly for a friend's birthday on the day of through a text message. Will definitely use this feature again!,Quick and fastest way to text a gift card,1521936000,
5.0,,True,"06 23, 2016",A26YVCYOAQTNUV,B00BXLSPGQ,,Amazon Customer,Enjoyed a great meal.,Five Stars,1466640000,
5.0,,True,"02 15, 2017",ARFRVJNFLMQYG,B00AR51Y5I,,Amazon Customer,Great,Five Stars,1487116800,
1.0,,True,"08 14, 2015",A7H8QS2MJA6XC,B0066AZGD4,,Heidi McNamara,"Don't order this one. Says email, but isn't. Had to call customer service when gift card wasn't sent, and it was a headache.","Don't order this one. Says email, but isn't ...",1439510400,
5.0,,True,"11 17, 2014",A3DOWM4PVETUDI,B004LLIL5U,,C. McDonald,Perfect,Five Stars,1416182400,
5.0,,True,"05 17, 2018",A2C6SP91XBYM33,B0188LOK7G,,lisa robbins,no problem with this at all.  Worked like a charm,Worked like a,1526515200,
5.0,,False,"08 4, 2015",A146N7URJSH0Z3,B00PG8502O,,K. Anderson,Great gift!,Five Stars,1438646400,
5.0,,True,"04 11, 2013",A3BB7JOLAQNE4M,B00895H7FO,,Fred Jones,What else can I say. I ordered it and and I recieved an email when it was redeemed.  Ordering does have an additional step as it doesn't uses your credit card on file.,"Quick, Easy, Fast Delivery",1365638400,
5.0,,True,"01 25, 2014",AX6ZLGG9W09UF,B00G4IV2VI,,salvador mccaffrey,Excellent delivery! Perfect gift for those hard to shop for. The recipient can merge it with their amazon account easily.,The best way to say Happy Holidays!,1390608000,
5.0,,True,"07 13, 2014",A2FRS7XLN32CE8,B004Q7CK9M,{'Gift Amount:': ' 50'},Dianne,"Great to have when you need a gift! Everyone will be excited to receive a Amazon gift card! Fast service, that is great!","Late birthday, not with Amazon!",1405209600,
3.0,19,True,"01 20, 2009",AUWN6O3UNRX0V,B001GXRQW0,{'Gift Amount:': ' 50'},Seeth,"Lousy, lousy service. The item is what it is, and was SUPPOSED to have been here nearly a month ago. Unacceptably bad.",Seriously. A month to get here!,1232409600,
5.0,,True,"09 28, 2017",A3I5HYFKWPLQK6,B014S24DAI,{'Gift Amount:': ' 25'},SPC,It's a gift card. I redeemed it and it worked. 5 stars!,"It worked, that's all that matters.",1506556800,
5.0,,True,"03 10, 2014",A3UKIHSDTNC22D,B00H5BMH44,,Mar,I love this fun card! I sent it to two familly members and they both enjoyed it as well. It is really cute and I recommend it to old and young alike!,Birthday card.,1394409600,
5.0,,True,"09 1, 2013",AH9TKDRENPNOS,B004LLILBY,,Mary Jane Hoban,The Amazon Gift Cards are the perfect gift for all the avid readers in my family that have Kindles that they have purchased through Amazon and thoroughly enjoy them!,Perfect Gift!,1377993600,
5.0,,True,"01 20, 2016",AJU0WTEKZQM14,B004Q7CK9M,{'Gift Amount:': ' 35'},Andrew W,"This arrived quickly (in a large box by itself).  Card was nice, printed well, and decent quality.","Yep, good quality, nice card",1453248000,
5.0,,False,"07 21, 2017",ASLWM8QSDGQ7F,B00JDQKFPC,{'Gift Amount:': ' 25'},Jaysfavmom,Got this for a retirement gift card for a male friend. He loved the container. It really made the gift card that much more special!,Amazon Perfection!,1500595200,
5.0,,True,"08 1, 2016",A2QDS5U1TUPPA8,B004LLILGO,,Cindy,Gift cards are a great way to give gifts to distant friends and relatives.  Beats the heck out of international postage!  This way my family can get things they want and need at their convenience.  No guess work!,Gift cards are smart gifts,1470009600,
5.0,,True,"01 23, 2014",AWM85E793N717,B00G4IV2VI,,Leah,I loved how convenient this is. I needed a quick gift so I just decided on a gift card. It was so easy to get it! Thank you!,So easy & convenient!!,1390435200,
5.0,,True,"05 10, 2015",A3WZNYXS0QP1F,B00BSXWOLG,,Nugroho Pujowidianto,Very convenient to buy and it is a useful gift,Five Stars,1431216000,
5.0,,True,"01 18, 2017",A138L5S2OGB697,B0091JKY0M,{'Gift Amount:': ' 50'},CFH Review,Great package for the Gift Cards.  A nice X-Mas touch for giving out the Amazon Gift Cards. Who wouldn't use an Amazon Gift Card?,A Gift Everyone Can Use,1484697600,
5.0,,True,"11 22, 2016",A12LRYA5THX8MC,B00MV9FCFQ,,Maurice,Excellent!,Five Stars,1479772800,
5.0,,True,"12 26, 2015",A1I5COIJ4Q7VTR,B00UXLIUM6,{'Gift Amount:': ' 500'},Junjiajia Long,Nice bear,Five Stars,1451088000,
5.0,,True,"06 3, 2013",A1D13BNGSSQT69,B00A40UJCU,,msaie,no introduction necessary can't live with out iTunes that is if you have and apple product or you use Itunes for movies and music,very good,1370217600,
5.0,,True,"05 4, 2017",A12NI343MS7FRL,B0091JL3OI,{'Gift Amount:': ' 0'},Amazon Customer,It came in a small amazon box.  Very nice idea for a gift.,Very nice idea for a gift,1493856000,
1.0,2,True,"12 23, 2014",AH0PU6ZWUSXQ8,B004Q7CK9M,{'Gift Amount:': ' 15'},L. Blake,"I bought this for my brother last year for Christmas, but my family never received it in the mail. I didn't find this out until later, but he was super bummed because my other brothers had something from me to unwrap, but he thought I didn't get him anything. Very disappointed.",Never received the gift card,1419292800,
5.0,,True,"02 19, 2018",A750H6PI1ZW4Y,B0091JKVU0,{'Gift Amount:': ' 0'},Donna J,a gift card is a gift card but this tin makes it extra cute.,Cute Christmas tin for gift cards,1518998400,
5.0,,True,"02 18, 2014",A10TUWIUT599Q4,B0091JKY0M,{'Gift Amount:': ' 50'},Mrs. Jordan,"Not sure why I am reviewing a gift card. LOL

This works just like any other gift card- SO AWESOME HAHA.

I love that the card box it came in looks like Santa's suit :)

Yay for gift cards!",Yep- It's a gift card!,1392681600,
1.0,,True,"03 22, 2018",AVPNNWMU4SOC,B00BXLVFAO,,Jessie L313,Didnt work,One Star,1521676800,
5.0,,True,"04 14, 2016",A3VEK9OA2CMLYU,B004LLIL3C,,Carolyn Oneal,gift,Five Stars,1460592000,
5.0,,True,"01 28, 2018",A1LZBBPPPJWJ0T,B00PG23QFI,,Faye Barbeau,I was very pleased with this gift card. I used it at Olive Garden.,Five Stars,1517097600,
5.0,,True,"12 14, 2016",A3HRFQMDH5LLJY,B01E4QPDV6,{'Gift Amount:': ' 50'},Helena,perfect gift and even cuter pop-up box,Five Stars,1481673600,
4.0,,True,"08 17, 2012",A2V0NDU9ZWBSTD,B004LLIL2I,,Stephen Greenhow,"These gift cards are a handy way to give a present when it's difficult to choose or send a specific item.  I like the ability to make a suggestion, but the recipient can still choose what they actually buy.",Always handy gift cards,1345161600,
5.0,,True,"05 14, 2015",A3832VS2H7XFYJ,B004Q7CK9M,{'Gift Amount:': ' 100'},Katie C.,"Arrived on time, exactly as pictured.",Five Stars,1431561600,
5.0,,True,"07 25, 2016",A3NT6OA7USIJ47,B00MV9P8MS,,Marilyn,I love giving this gift as they get to pick their favorite things! Really great response !,Great gift,1469404800,
4.0,,True,"06 6, 2016",A1U96568LUCZNS,B004LLILFK,,Kallie H. Allen,It was delivered promptly and was easy to purchase.,Four Stars,1465171200,
5.0,,True,"03 2, 2015",A12E93PVGBRKKL,B005EISPOG,,Robin Fuller,I loved that I could buy the gift card and print the card from my desk. Saved time and gas!,I loved that I could buy the gift card and print ...,1425254400,
1.0,2,True,"01 23, 2016",A2RU3G9I1KGHLL,B0091JKVU0,{'Gift Amount:': ' 200'},kp,Late,4 days late,1453507200,
5.0,,True,"02 20, 2017",AI4VN7AAQ3N7Q,B004LLILLO,,Juan,Nice.,Five Stars,1487548800,
5.0,,True,"06 30, 2013",A2EN2PLC17K4BB,B007V6ETDK,,Dennis Aklinski,"Rather than buying and mailing the gift card, it's more convenient to send via email. Like the fact that it's sent to the recipient on the actual birthdate.",Gift Cards via Email,1372550400,
5.0,,True,"12 10, 2016",A3FJH46OB7QB86,B0091JL3OI,{'Gift Amount:': ' 0'},Amazon Customer,The box it comes in is amazing and a perfect gift!,Five Stars,1481328000,
5.0,,True,"09 12, 2013",A3QNULCV0Y0GZK,B004KNWWTA,,Jessica,Easy & cute! Super convenient; saved me a trip to the store! Nothing like being able to print a gift in the comfort of your own home - and there were plenty of choices to choose from for any occasion.,Recommended,1378944000,
5.0,,True,"01 25, 2016",A2QUNNFDAJOIW3,B0145WHXGM,,Kellie Hovelson,Great for a quick gift!,Five Stars,1453680000,
5.0,,True,"08 16, 2013",A3NTN83946GMH5,B00CHSWG6O,,mtzennmaster,"Sometimes you simply don't have the time to go out an shop for that perfect birthday gift.  This was the case for my wife's birthday this year.  We were both traveling on her birthday and being able to send her an Amazon gift card instantly (OK while she was sleeping) gave her something new and actually unexpected in her inbox.  Not only was the gift card idea, the sheer number of choices she had to use her card on, put the challenge on her (call me lazy).  She was able to get a pair of sandals that she would not otherwise have even known existed without this fun search.  Excellent gift, excellent timing!",Super Easy and Quick,1376611200,
4.0,,True,"12 30, 2012",A1KAWUNUO17LQN,B004W8D0Y4,,trixross,Very convenient when living on another continent and need a gift in a hurry.  Cannot trust the Postal system.  Thanks for being so efficient.,e-cards,1356825600,
5.0,,True,"10 5, 2016",AAY8QGKFETVA7,B00AS527QW,,Habitual,Works just like it says it does. No problem,Easy way to meet your requirement for free shipping here on Amazon. Your welcome ,1475625600,
5.0,,True,"02 27, 2014",AR8ZZ5HKYUPY2,B00HI3R0T6,,chris rider,"Very efficient! You made it easy to give, just click and send... I highly recommend this for those who hate to shop!",Beats shopping!,1393459200,
5.0,,True,"01 18, 2011",A3LCJHBG40MFW9,B00895H7FO,,Texas Jim,"Its nice to give yourselves something every now and then. It will be put to good use too. What a great way to buy, no hassle, no hard sell, just fun to shop with.",Bought it for my wife and me...,1295308800,
5.0,,True,"11 4, 2015",A1H7YAXKUCIAN1,B00PZFDFDE,,Steve Merrill,came as expected,Five Stars,1446595200,
5.0,,True,"11 15, 2012",A30X2QCGM3QA7X,B004RD8XPK,,Tele-Tag Awards,I really appreciate the ability to send multiple awards simultaneously! This has saved me over 3 hours per week and simplified my ability to reconcile my awards tihe the invoice.,The improvements in gift cards is wonderful,1352937600,
