overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
1.0,12,True,"05 18, 2016",AEB4CMIWBXM87,B00MV9GRNW,,Karen,"I purchased a $100.00 gift card as a gift for my brother in March.  It was easy to purchase and was then emailed to him directly. He printed off the the gift card info.  When he went to use it and it had a zero balance.  I called and inquired about it and there was nothing Amazon could do.  I found out from TGIFrdays that it was used in April in New Jersey. Amazon did not refund my money and told me that I needed to contact TGIFridays directly to see if they would refund my money.  I have not been successful at getting a refund.  After being on the phone for 30 minutes with a customer service agent at Amazon who kept saying she was researching it, she finally told me that the gift card department would be in touch.  They have not contacted me.",It was easy to purchase and was then emailed to him directly,1463529600,
1.0,3,True,"06 24, 2017",A1CX4YJMFR50J4,B00JDQKFPC,,Ephraim R. Fortunato,"This and other gift cards purchased on my account were highjacked by professional hackers who fooled me posing as Microsoft Service. I reported to Amazon and had to change my Credit Cards, Banking and Amazon did nothing to assist me and lost a return I made of three pairs of compression hose that I had purchased and returned.  This happened between April 12 and 16th, 2017.","My computer was compromised by hackers and used my Amazon account to buy about $1,800 worth of gift cards in my name on my acct.",1498262400,
1.0,3,False,"12 15, 2014",A1KTFNJD61GWHF,B00BXLSGHO,,M. Mao,"Terrible gift wrap, not worth 2 dollars.",do not get gift wrap,1418601600,
1.0,2,True,"01 17, 2018",A15Q4Q69WABX6X,B01FYJMJHI,,Kindle Customer,"I bought this as a gift for my son, believing it would be hassle free to use. Instead he has had nothing but problems following the first purchase at safeway. The first time it was scanned at the register off my sons phone, then next time he was told he must have a paper copy of barcode. He explained that it was scanned the last time and manually typed in another time. The manager or asst manager refused it anyway. I'm furious at the waste of time and fuel. All of this happened at the same store. Thank you for your attention to this issue.",I'm furious at the waste of time and fuel,1516147200,
1.0,,True,"03 23, 2015",A1EE270WH1VUO6,B004KNWX6C,,Deborah Jeffers,"I never was able to print the card/coupon. I have given gifts through Amazon with gift card in the past.  in the past. As soon as I ordered, I was able print the card. Amazon worked differently this time. I had to wait for the card to be deliver ed to my e-mail address. Then I could not print and I cannot find rhe e-mail now to print. I am very unhappy",I never was able to print the card/coupon. I ...,1427068800,
1.0,,True,"12 28, 2015",A7C9V99C6QJ9R,B00PMLD91O,,Mary Durfey,I bought this card for my daughter and shipped it to a old email account. Very sad I could not get my money back,Very sad I could not get my money,1451260800,
1.0,2,True,"01 22, 2016",A2C75V1A149YJE,B00OD4LIFA,,kim,"Terrible.  Card never made it to my niece.
Wish there was a 0 star.",Terrible. Card never made it to my niece,1453420800,
1.0,,True,"03 23, 2018",A1FGK0CZYBLILC,B004LLIKVU,{'Gift Amount:': ' 50'},robert katerle,"At first i loved it, But then it stopped working when the money ran out!",One Star,1521763200,
1.0,2,True,"07 19, 2017",A1WLUQ2LB2CDHJ,B00MV9K620,,Michael Jackson,"Teexas De Brazil, would not accept the gift card and Amazon would not refund the money. Amazon did not list as non-refundable. Out $200. Never again will order a gift card from Amazon.",Gift cards non-refundable and not accepted.,1500422400,
1.0,,True,"07 21, 2017",A2EKMIVQE4VT0V,B00MV9H6VY,,Amazon Customer,Could not even used it was already redeemed by somebody else,Don't buy,1500595200,
1.0,13,True,"06 25, 2017",A3ZWOTVT65NNV,B00GOLGWVK,,Mousecane,"Was planned to use it for a party order online. Was surprised that it can't be used online. Ended up using credit card to pay the online order. Went to Panera to pickup and was told this is an old version of gift card (I was bought around 6/15/2017), a week from the day I made a Panera online order. We were told by their store manager to finish this GC ASAP. Very disappointed and won't buy it again on Amazon.",Old version w/o verification codek. Can't be used for Panera online orders and was told by staff to finish this GC ASAP,1498348800,
1.0,,True,"06 6, 2013",A1FB78YMR3B1O1,B004RD8XPK,,smartiny,I wanted to give my wife who owns a Kindle Fire a gift card for some books. However since my VISA is issued in Europe she could not use it for her Kindle. Not satisfying at all!,No use for an European user,1370476800,
1.0,,True,"05 14, 2014",ANJIPE3ZRX51L,B005ESMJ02,{'Gift Amount:': ' 50'},pgirl,I ordered this gift card for my mom's 82nd birthday.  I like the fact that it was gift wrapped and that it would come in a day.  Well its 3 days later and no gift card and somehow mysteriously my order has been re-ordered?  No explanation why this happened and I am too busy to figure out how to get hold of amazon.  It shoudl be here tomorrow...4 days late. I won't be ordering this again from amazon.  I have had a prime membership for years and this is a huge screw up.  I wish I had bought the gift card from my local Albertsons and wrapped it myself.,Buy the gift card locally,1400025600,
1.0,10,True,"01 23, 2016",A17W329RUF7LA4,B00P3DUFRW,,Linda Tomes,Do not every buy this card I bought a card for $20.00 and used it one time for a $4.89 order then the next time it said it had a $00.000 balance . They want you to download there app which was a pain in the but to do and use.,Don't buy one of these,1453507200,
1.0,,False,"05 19, 2016",A29VORO3GETU2U,B00MV9LHPU,,Christina Hagan,"I tried to buy a giftcard for my husband's birthday. Lucille's took forever to approve, several hours had gone by and they had not approved on an instant gift card to be emailed so Amazon cancelled the order after several unsuccessful attempts to reach them. I was told to try again. I did and the same happened. I should have been credited the $150 back by now, as it usually takes 1 to 2 business days but have not. Amazon is still trying to reach Lucille's. I am out $150 which I can't afford as I am disabled and unable to work so that is a lot of money for me and my spouse didn't get their present for their birthday. Great food, but this is horrible...shame on you Lucille's.",Ridiculous problems that could have been avoided.,1463616000,
1.0,8,True,"01 21, 2017",AJMW96UKFPJW0,B01B25LU7S,{'Gift Amount:': ' 0'},Amazon Customer,If the recipient has their own Amazon account it will be added to their account instead of sending them the actual gift card. I was unpleased with this.,If the recipient has their own Amazon account it will ...,1484956800,
1.0,,True,"03 21, 2018",ADMOBE45TCLZO,B0091JL3OI,{'Gift Amount:': ' 0'},Diane Howard,I was suppose to get a $10.00 gift card with a purchase of $50.00 worth of Amazon cards. Did not receive gift card .,I was suppose to get a $10. 00 gift ...,1521590400,
1.0,2,True,"01 1, 2015",A29NHFNYCBULW2,B00BXLUSZ2,,Christine Fernandez,I should have looked for locations before I bought this grrrr.,One Star,1420070400,
1.0,4,False,"04 14, 2017",A7G6CIIQA950F,B00VF0MCCS,,J Howard,"First, in spite of being eligible for Prime, it took 11 days to arrive instead of 2. And then, when it did arrive, it was EMPTY. I had shipped it to my sister as a surprise present, which ended up being the worst surprise ever. :(",Worthless waste of time,1492128000,
1.0,,True,"11 21, 2017",AP6O2HPO8R9QA,B0189TCA7E,,Julie Fitzwater,Gross food! Crab was old and smelled like ammonia!,Crab was old and smelled like ammonia!,1511222400,
1.0,,True,"03 21, 2014",A8S8A1I7T83VD,B004KNWWMW,,Leanne Petherbridge,Was a present for an avid Kindle reader.  Felt a fool when it would not work on buying Amazon kindle products via the Australian website.  Ended up being a waste of money.  Even looked at the Amazon.com website for items.  More expensive than buying locally.  What a waste of time and money!!!  Will never buy one again,It was of no use to the purchaser as they have an Australian Amazon account,1395360000,
1.0,,True,"05 15, 2017",AWDO48D6QQKBU,B00P9VHCBU,,Amazon Customer,card didn't work for me,One Star,1494806400,
1.0,3,True,"01 20, 2018",A205O5IDTCNNSF,B016PASHH6,,Tad Boon,"Paid $60 for this gift card, and i cant use it even Im in the US. Only customer w US id can use this, what a stupid idea! Airbnb is for traveler and most of them are foreigner. I PAID for it so I have the RIGHTS to use it! This is my consumer rights",PAID for it but still cant use it,1516406400,
1.0,,True,"06 16, 2018",A37DDYYQS3KEZM,B00G3LBDDS,,Amazon Customer,"Not redeemable on existing family account. No returns, no support from amazon or Spotify. Avoid.",One Star,1529107200,
1.0,,False,"07 20, 2018",A3LUS9DM7BWJSX,B00G3LBDDS,,Hospital Rat,"Not clear from description and I should have read the reviews.  The gift card is only redeemable for individual premium memberships.  If you have a family plan, you're out of luck.  Customer service will not help you.

Spotify's customer base is growing older and their policies are not friendly to families. Do not buy.  Do not subscribe.  There are plenty of

Will be cancelling my subscription as soon as I can over this.",Incredibly restrictive.  Spotify is failing to support their customer base as they grow into family plans.,1532044800,
1.0,,True,"01 6, 2014",A3MC740SWJYD0P,B0066AZGD4,,Ben,"i uploaded a picture and sent it out... the picture never sent with the card, and i couldn't figure out why.
i was sad.
never bought another one.
it could be user error, but i felt like i did everything exactly the way i should.
i can't even manage to use proper grammar and punctuation as i type this, so maybe that says something.",didn't work like i thought,1388966400,
1.0,2,True,"12 18, 2015",A1GB6PE9JX6LLR,B006PJHP62,,Catherine Brunner,This was supposed to be a gift. Did not look like the picture. Backing was black and scratched. I hope it works and has its full value. I will definitely by from Applebee's in the future.,Did not look like the picture,1450396800,
1.0,,True,"12 24, 2013",A3V02B6F9RSSUW,B0091JKJ0M,{'Gift Amount:': ' 75'},jung,"I had to buy a gift certificate to give to a friend.
But gift Card Box is too dirty.
So I could not be a gift to a friend.
You will likely need more attention to detail.",Gift Card Box was too dirty.,1387843200,
1.0,,True,"01 15, 2015",A3ISZ9EHYSL7HA,B00G4IV2VI,,clara,I bought it for the buy 50 gift card get 10 promotion code. have not yet received it? False advertisement?,I bought it for the buy 50 gift card get ...,1421280000,
1.0,,False,"12 29, 2016",AHIEADVLQAZ87,B00ADR2XIC,,Deborah,"I purchased 2 gift cards for Ruth's Chris' Steak House, but apparently Amazon doesn't carry R.C. Gift Cards so they substituted an Amazon gift card instead.  When I realized what happened I cancelled mine, but Amazon also blocked my son's card.  His card shows a balance of $250, but Amazon said it is blocked. Now I'm out $500...his card and the new card I had to buy to replace it.
DD",I purchased 2 gift cards for Ruth's Chris' Steak House ...,1482969600,
1.0,2,True,"04 21, 2017",ATTT3JV09TU69,B00FTGTIOE,,Amazon Customer,I was disappointed in these gifts cards because they weren't accepted at our starbucks in town.,Disappointed.,1492732800,
1.0,,True,"01 19, 2014",A29XPW6DV1O38S,B00G4IUURA,,ddavis,if i could give you no starts i would....two amazon gift cards ......both were screwed up .....account blocked not reason given.....wrong one sent to the other party......ordered two....got one then the account once more blocked not reason available.....on line and telephone service had no idea how to rectify......needed to ask for a supervisor on at least 4 different occasions......on line service could not deal with complicated request only what is on their script........this process started on the  6th of december and was not rectified until january....i could have driven the cards to their recipients 3 states away in the time it took to fix this mess,the worst by a mile experience i have ever had,1390089600,
1.0,50,True,"04 21, 2016",AWPIDYRGA3Q2W,B00BXQIGA6,,Alexandra,Can't expect me to give a gift card to a friend...like this....do you?,Ugh!,1461196800,['https://images-na.ssl-images-amazon.com/images/I/71EsvwdnjfL._SY88.jpg']
1.0,,False,"08 1, 2018",A2FOQVACXHR158,B014S1KPKG,{'Gift Amount:': ' 30'},L. Troy,This is the second time that Ive sent a gift card with a gift message and the recipient did not get the gift message and had no idea who sent the gift! I will never send another amazon gift card!!,Never again - no gift message attached!!,1533081600,
1.0,,False,"09 19, 2015",A1LWR3EKTOZFBX,B00GRLUECA,,Kent Kleiner,Did not deliver on time - will not be a returning customer.,One Star,1442620800,
1.0,,False,"05 16, 2015",A2G9AC6MG7BHQL,B004LLIKY2,,Jurain,I was gifted a $5 gift card. My account is in the UK.  I am unable to use it. Amazon claim they cannot change it to 's. Surely as Amazon is a worldwide company there shouldn't be a problem? !,Unfair!,1431734400,
1.0,,True,"07 30, 2017",A3VBZXO76HPOQR,B015WY1JDK,,zebralicious21,2 of the gift cards had the full $15 but the third only had $8.02.,missing money,1501372800,
1.0,2,True,"01 31, 2013",A1T3DC0XG7LWOT,B00A82RPLC,,jack,trying to redeem gift card for hours now: gift card numbers don't match up with celebrity system.  there are too many numbers. celebrity cannot find this gift card in their system.,are these real?,1359590400,
1.0,,True,"03 12, 2014",A1AK1D5JW3EONJ,B00B2TFH3I,,Robert Neville Bayless,I paid $100 for a gift card which was not received! The user went  to buy something and it was cancelled!,gift card did not arrive,1394582400,
1.0,,True,"09 27, 2014",A8X6KVICIZP48,B005EISP96,,Dale Frederick,card does not show amount purchased,One Star,1411776000,
1.0,,True,"01 4, 2013",A39Q0NPZRS09UH,B004Q7CK9M,{'Gift Amount:': ' 50'},Althaus,"While it was nice to be able to order gift certificates online, the order wasn't completed as promised.

I included a specific message on both of the cards that I ordered and the message wasn't added. I have pictures for proof...but no where to upload them.

Not a huge deal...but if they can screw up on something so simple what does that prove?",Custom Message Not Added,1357257600,
